dtlz5-4obj-rvea-SBX-NUM ERROR
dtlz4-6obj-rvea-Local-NUM ERROR
dtlz7-3obj-rvea-Single-BPM 0.032387001924230364 0.023978431413038882
dtlz4-4obj-nsga3-Single-BPM 0.2423607692143267 0.06482499138221805
dtlz4-3obj-nsga3-Single-BPM 0.3015246474785513 0.0644773184770275
dtlz5-3obj-ibea-SBX-PM 0.001243868901155342 0.0006327211985997518
dtlz5-6obj-rvea-SBX-PM 0.24798581115783208 0.051702897763958075
dtlz5-3obj-ibea-Balpha-BPM 0.35807546940940244 0.3479033887341746
dtlz7-3obj-rvea-Single-MPTM 0.12098278063462253 0.11933697657309601
dtlz7-3obj-rvea-Single-NUM ERROR
dtlz5-3obj-ibea-Balpha-MPTM 0.33814514859476763 0.32388992476136397
dtlz4-4obj-rvea-Local-MPTM 0.22257035578143083 0.1268387696411184
dtlz6-3obj-rvea-Local-MPTM 7.022048353019389 7.021497088551572
dtlz5-3obj-ibea-Balpha-NUM 0.360556877621921 0.34793807531926085
dtlz1-6obj-rvea-SBX-BPM 0.09794256461364509 0.052712660349110464
dtlz4-3obj-rvea-Local-NUM 0.026606624764002985 0.02255453283329585
dtlz5-3obj-ibea-Balpha-PM 0.3615952680926531 0.3490475510943215
dtlz4-4obj-nsga3-Single-MPTM 0.20540418883888667 0.07404118460436768
dtlz2-4obj-nsga3-Single-BPM 0.05926772566469078 0.02384924797233845
dtlz4-3obj-nsga3-Single-MPTM 0.07094967891355992 0.045093845050185495
dtlz1-6obj-rvea-SBX-MPTM 0.16374844853625725 0.1090522925889068
dtlz2-3obj-nsga3-SBX-PM 0.022491513040322264 0.014248069580788048
dtlz6-3obj-rvea-Local-NUM 6.517843237848245 6.515717815541431
dtlz2-3obj-nsga3-Balpha-BPM 0.3711184268241721 0.355001296034266
dtlz2-3obj-nsga3-Balpha-MPTM 0.3574615433302075 0.33002465897189076
dtlz2-3obj-nsga3-Balpha-NUM 0.3701985916043373 0.35436453344032615
dtlz2-6obj-ibea-Single-MPTM 0.09493198059970222 0.03225018068921442
dtlz5-3obj-ibea-Single-BPM 0.0017357221637663287 0.0007378370496589534
dtlz7-3obj-rvea-Single-PM 0.01873813326782262 0.009555656026070572
dtlz2-3obj-nsga3-Balpha-PM 0.37502854540132613 0.35993764330276823
dtlz4-3obj-rvea-Local-PM 0.03725398140031201 0.029602325931806363
dtlz4-3obj-nsga3-Single-NUM 0.3085720390678879 0.07796844309426806
dtlz2-3obj-ibea-Local-BPM 0.008617467768123355 0.004298542567533154
dtlz6-3obj-rvea-Local-PM 6.149394644615147 6.105369650906082
dtlz4-4obj-nsga3-Single-NUM 0.42895566993247247 0.16559594932459054
